-0.030491,-0.030491,-0.030641,-0.030923,-0.031308,-0.031760,-0.032246,-0.032740,-0.033216,-0.033655,-0.034041,-0.034361,-0.034605,-0.034765,-0.034835,-0.034810,-0.034687,-0.034466,-0.034145,-0.033724,-0.033205,-0.032589,-0.031877,-0.031074,-0.030182,-0.029203,-0.028143,-0.027005,-0.025793,-0.024513,-0.023168,-0.021763,-0.020304,-0.018795,-0.017242,-0.015651,-0.014027,-0.012375,-0.010702,-0.009012,-0.007313,-0.005610,-0.003909,-0.002216,-0.000538,0.001119,0.002750,0.004348,0.005906,0.007419,0.008880,0.010284,0.011625,0.012896,0.014093,0.015210,0.016242,0.017185,0.018035,0.018787,0.019439,0.019989,0.020433,0.020772,0.021006,0.021135,0.021161,0.021088,0.020921,0.020667,0.020335,0.019935,0.019482,0.018992,0.018487,0.017990,0.017531,0.017142,0.016859,0.016711,0.016711,
-0.030491,-0.030491,-0.030641,-0.030923,-0.031308,-0.031760,-0.032246,-0.032740,-0.033216,-0.033655,-0.034041,-0.034361,-0.034605,-0.034765,-0.034835,-0.034810,-0.034687,-0.034466,-0.034145,-0.033724,-0.033205,-0.032589,-0.031877,-0.031074,-0.030182,-0.029203,-0.028143,-0.027005,-0.025793,-0.024513,-0.023168,-0.021763,-0.020304,-0.018795,-0.017242,-0.015651,-0.014027,-0.012375,-0.010702,-0.009012,-0.007313,-0.005610,-0.003909,-0.002216,-0.000538,0.001119,0.002750,0.004348,0.005906,0.007419,0.008880,0.010284,0.011625,0.012896,0.014093,0.015210,0.016242,0.017185,0.018035,0.018787,0.019439,0.019989,0.020433,0.020772,0.021006,0.021135,0.021161,0.021088,0.020921,0.020667,0.020335,0.019935,0.019482,0.018992,0.018487,0.017990,0.017531,0.017142,0.016859,0.016711,0.016711,
-0.030342,-0.030342,-0.030491,-0.030742,-0.031074,-0.031459,-0.031872,-0.032290,-0.032693,-0.033063,-0.033386,-0.033650,-0.033846,-0.033965,-0.034002,-0.033951,-0.033811,-0.033579,-0.033253,-0.032834,-0.032322,-0.031719,-0.031025,-0.030245,-0.029379,-0.028432,-0.027406,-0.026306,-0.025135,-0.023898,-0.022599,-0.021243,-0.019834,-0.018378,-0.016879,-0.015344,-0.013776,-0.012182,-0.010566,-0.008936,-0.007296,-0.005653,-0.004012,-0.002379,-0.000760,0.000839,0.002412,0.003953,0.005455,0.006914,0.008324,0.009677,0.010970,0.012197,0.013352,0.014431,0.015429,0.016343,0.017167,0.017899,0.018537,0.019078,0.019520,0.019864,0.020109,0.020257,0.020309,0.020271,0.020147,0.019943,0.019669,0.019335,0.018953,0.018539,0.018110,0.017689,0.017298,0.016962,0.016710,0.016562,0.016562,
-0.030059,-0.030059,-0.030240,-0.030492,-0.030806,-0.031159,-0.031532,-0.031905,-0.032262,-0.032588,-0.032868,-0.033094,-0.033255,-0.033345,-0.033358,-0.033289,-0.033134,-0.032893,-0.032564,-0.032146,-0.031639,-0.031045,-0.030366,-0.029602,-0.028757,-0.027833,-0.026834,-0.025763,-0.024624,-0.023421,-0.022158,-0.020840,-0.019471,-0.018055,-0.016599,-0.015106,-0.013582,-0.012033,-0.010463,-0.008879,-0.007286,-0.005689,-0.004094,-0.002508,-0.000935,0.000619,0.002146,0.003643,0.005103,0.006520,0.007890,0.009205,0.010462,0.011654,0.012778,0.013828,0.014801,0.015692,0.016497,0.017215,0.017842,0.018377,0.018818,0.019165,0.019419,0.019581,0.019653,0.019640,0.019546,0.019378,0.019143,0.018852,0.018516,0.018149,0.017767,0.017386,0.017027,0.016709,0.016456,0.016278,0.016278,
-0.029672,-0.029672,-0.029907,-0.030179,-0.030495,-0.030836,-0.031186,-0.031531,-0.031856,-0.032148,-0.032397,-0.032592,-0.032726,-0.032792,-0.032784,-0.032699,-0.032533,-0.032284,-0.031952,-0.031534,-0.031032,-0.030447,-0.029779,-0.029030,-0.028203,-0.027300,-0.026325,-0.025280,-0.024169,-0.022996,-0.021766,-0.020481,-0.019147,-0.017768,-0.016349,-0.014895,-0.013411,-0.011903,-0.010374,-0.008831,-0.007279,-0.005724,-0.004171,-0.002626,-0.001094,0.000419,0.001907,0.003365,0.004787,0.006167,0.007501,0.008783,0.010007,0.011170,0.012266,0.013292,0.014242,0.015114,0.015903,0.016608,0.017226,0.017756,0.018196,0.018546,0.018808,0.018981,0.019070,0.019077,0.019008,0.018867,0.018664,0.018406,0.018103,0.017769,0.017415,0.017057,0.016711,0.016392,0.016119,0.015887,0.015887,
-0.029215,-0.029215,-0.029518,-0.029826,-0.030159,-0.030503,-0.030846,-0.031176,-0.031482,-0.031753,-0.031979,-0.032152,-0.032265,-0.032313,-0.032290,-0.032192,-0.032017,-0.031762,-0.031426,-0.031009,-0.030511,-0.029932,-0.029274,-0.028538,-0.027727,-0.026842,-0.025887,-0.024865,-0.023778,-0.022632,-0.021429,-0.020173,-0.018870,-0.017523,-0.016137,-0.014717,-0.013267,-0.011793,-0.010300,-0.008793,-0.007277,-0.005758,-0.004241,-0.002731,-0.001235,0.000243,0.001697,0.003121,0.004511,0.005860,0.007164,0.008417,0.009615,0.010752,0.011825,0.012830,0.013761,0.014617,0.015393,0.016088,0.016699,0.017224,0.017663,0.018016,0.018284,0.018467,0.018568,0.018591,0.018540,0.018420,0.018239,0.018003,0.017722,0.017407,0.017068,0.016717,0.016368,0.016031,0.015724,0.015423,0.015423,
-0.028717,-0.028717,-0.029098,-0.029450,-0.029812,-0.030172,-0.030519,-0.030846,-0.031143,-0.031401,-0.031613,-0.031772,-0.031871,-0.031905,-0.031870,-0.031763,-0.031580,-0.031321,-0.030983,-0.030567,-0.030072,-0.029499,-0.028849,-0.028124,-0.027326,-0.026456,-0.025518,-0.024515,-0.023449,-0.022325,-0.021145,-0.019915,-0.018638,-0.017318,-0.015960,-0.014568,-0.013148,-0.011704,-0.010241,-0.008765,-0.007279,-0.005791,-0.004304,-0.002825,-0.001358,0.000090,0.001515,0.002911,0.004274,0.005597,0.006875,0.008105,0.009280,0.010397,0.011451,0.012438,0.013355,0.014197,0.014963,0.015649,0.016254,0.016776,0.017215,0.017570,0.017842,0.018032,0.018143,0.018177,0.018139,0.018033,0.017866,0.017644,0.017375,0.017068,0.016732,0.016376,0.016012,0.015646,0.015294,0.014916,0.014916,
-0.028205,-0.028205,-0.028666,-0.029070,-0.029469,-0.029852,-0.030213,-0.030546,-0.030843,-0.031097,-0.031302,-0.031452,-0.031542,-0.031568,-0.031525,-0.031411,-0.031223,-0.030960,-0.030621,-0.030205,-0.029713,-0.029145,-0.028502,-0.027786,-0.026998,-0.026141,-0.025217,-0.024229,-0.023181,-0.022075,-0.020915,-0.019706,-0.018450,-0.017153,-0.015818,-0.014451,-0.013055,-0.011636,-0.010198,-0.008747,-0.007287,-0.005823,-0.004362,-0.002908,-0.001466,-0.000041,0.001360,0.002733,0.004073,0.005375,0.006634,0.007844,0.009002,0.010102,0.011141,0.012115,0.013019,0.013852,0.014609,0.015289,0.015889,0.016409,0.016847,0.017204,0.017479,0.017674,0.017791,0.017833,0.017803,0.017706,0.017546,0.017331,0.017065,0.016758,0.016415,0.016045,0.015656,0.015253,0.014849,0.014392,0.014392,
-0.027700,-0.027700,-0.028242,-0.028700,-0.029141,-0.029555,-0.029937,-0.030282,-0.030586,-0.030843,-0.031047,-0.031194,-0.031279,-0.031300,-0.031252,-0.031134,-0.030943,-0.030678,-0.030338,-0.029923,-0.029433,-0.028868,-0.028231,-0.027521,-0.026742,-0.025895,-0.024982,-0.024007,-0.022972,-0.021881,-0.020737,-0.019545,-0.018307,-0.017028,-0.015712,-0.014363,-0.012987,-0.011588,-0.010170,-0.008739,-0.007300,-0.005857,-0.004415,-0.002981,-0.001558,-0.000153,0.001231,0.002586,0.003909,0.005195,0.006438,0.007633,0.008777,0.009865,0.010893,0.011857,0.012753,0.013578,0.014329,0.015005,0.015602,0.016120,0.016558,0.016916,0.017193,0.017391,0.017513,0.017559,0.017533,0.017439,0.017282,0.017066,0.016797,0.016481,0.016124,0.015733,0.015313,0.014868,0.014409,0.013871,0.013871,
-0.027219,-0.027219,-0.027841,-0.028355,-0.028841,-0.029290,-0.029697,-0.030061,-0.030378,-0.030642,-0.030850,-0.030998,-0.031083,-0.031102,-0.031053,-0.030932,-0.030739,-0.030473,-0.030133,-0.029718,-0.029230,-0.028668,-0.028035,-0.027330,-0.026557,-0.025717,-0.024813,-0.023848,-0.022823,-0.021744,-0.020612,-0.019432,-0.018207,-0.016942,-0.015640,-0.014307,-0.012946,-0.011561,-0.010159,-0.008743,-0.007319,-0.005891,-0.004464,-0.003044,-0.001636,-0.000244,0.001126,0.002468,0.003779,0.005053,0.006285,0.007471,0.008606,0.009685,0.010706,0.011663,0.012553,0.013374,0.014121,0.014794,0.015390,0.015908,0.016346,0.016704,0.016983,0.017183,0.017306,0.017353,0.017328,0.017233,0.017073,0.016852,0.016574,0.016245,0.015868,0.015450,0.014994,0.014504,0.013989,0.013371,0.013371,
