0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000016,0.000033,0.000039,0.000026,-0.000011,-0.000074,-0.000163,-0.000278,-0.000415,-0.000574,-0.000753,-0.000949,-0.001160,-0.001384,-0.001618,-0.001861,-0.002110,-0.002363,-0.002618,-0.002873,-0.003128,-0.003379,-0.003626,-0.003866,-0.004100,-0.004325,-0.004540,-0.004744,-0.004936,-0.005116,-0.005281,-0.005432,-0.005568,-0.005688,-0.005792,-0.005878,-0.005948,-0.005999,-0.006032,-0.006047,-0.006044,-0.006022,-0.005981,-0.005922,-0.005845,-0.005750,-0.005637,-0.005507,-0.005360,-0.005197,-0.005019,-0.004827,-0.004621,-0.004403,-0.004174,-0.003935,-0.003688,-0.003433,-0.003174,-0.002912,-0.002647,-0.002384,-0.002123,-0.001866,-0.001617,-0.001377,-0.001148,-0.000933,-0.000734,-0.000554,-0.000395,-0.000259,-0.000146,-0.000060,-0.000000,0.000034,0.000044,0.000036,0.000017,0.000000,
0.000000,0.000015,0.000025,0.000011,-0.000038,-0.000130,-0.000266,-0.000449,-0.000676,-0.000946,-0.001255,-0.001599,-0.001975,-0.002379,-0.002807,-0.003254,-0.003717,-0.004191,-0.004673,-0.005160,-0.005647,-0.006131,-0.006610,-0.007081,-0.007540,-0.007985,-0.008414,-0.008824,-0.009213,-0.009580,-0.009922,-0.010238,-0.010526,-0.010786,-0.011014,-0.011212,-0.011377,-0.011508,-0.011606,-0.011669,-0.011697,-0.011690,-0.011647,-0.011569,-0.011456,-0.011309,-0.011127,-0.010911,-0.010662,-0.010382,-0.010072,-0.009732,-0.009365,-0.008973,-0.008558,-0.008121,-0.007666,-0.007195,-0.006712,-0.006219,-0.005719,-0.005216,-0.004715,-0.004218,-0.003730,-0.003255,-0.002797,-0.002360,-0.001949,-0.001568,-0.001221,-0.000911,-0.000643,-0.000419,-0.000241,-0.000110,-0.000024,0.000020,0.000029,0.000017,0.000000,
0.000000,0.000002,-0.000010,-0.000060,-0.000160,-0.000317,-0.000535,-0.000816,-0.001156,-0.001555,-0.002007,-0.002507,-0.003052,-0.003635,-0.004250,-0.004893,-0.005558,-0.006238,-0.006930,-0.007627,-0.008325,-0.009020,-0.009707,-0.010381,-0.011039,-0.011677,-0.012292,-0.012880,-0.013438,-0.013963,-0.014454,-0.014907,-0.015320,-0.015691,-0.016019,-0.016301,-0.016537,-0.016725,-0.016865,-0.016955,-0.016994,-0.016983,-0.016922,-0.016810,-0.016647,-0.016435,-0.016173,-0.015863,-0.015507,-0.015105,-0.014660,-0.014173,-0.013648,-0.013086,-0.012491,-0.011866,-0.011215,-0.010541,-0.009849,-0.009143,-0.008428,-0.007709,-0.006991,-0.006279,-0.005580,-0.004898,-0.004240,-0.003612,-0.003019,-0.002468,-0.001963,-0.001510,-0.001113,-0.000776,-0.000502,-0.000290,-0.000140,-0.000047,-0.000003,0.000005,0.000000,
0.000000,-0.000018,-0.000059,-0.000155,-0.000316,-0.000548,-0.000854,-0.001236,-0.001690,-0.002215,-0.002805,-0.003455,-0.004159,-0.004909,-0.005700,-0.006524,-0.007375,-0.008246,-0.009131,-0.010022,-0.010914,-0.011802,-0.012679,-0.013540,-0.014380,-0.015195,-0.015980,-0.016730,-0.017443,-0.018114,-0.018740,-0.019317,-0.019845,-0.020318,-0.020736,-0.021097,-0.021397,-0.021637,-0.021814,-0.021929,-0.021979,-0.021964,-0.021885,-0.021741,-0.021533,-0.021261,-0.020927,-0.020531,-0.020076,-0.019563,-0.018994,-0.018373,-0.017703,-0.016986,-0.016227,-0.015430,-0.014599,-0.013740,-0.012857,-0.011957,-0.011045,-0.010127,-0.009210,-0.008301,-0.007407,-0.006535,-0.005692,-0.004886,-0.004123,-0.003411,-0.002755,-0.002163,-0.001640,-0.001189,-0.000813,-0.000515,-0.000292,-0.000139,-0.000051,-0.000014,0.000000,
0.000000,-0.000041,-0.000116,-0.000264,-0.000492,-0.000803,-0.001202,-0.001687,-0.002257,-0.002907,-0.003631,-0.004425,-0.005280,-0.006189,-0.007145,-0.008140,-0.009165,-0.010213,-0.011276,-0.012347,-0.013419,-0.014484,-0.015537,-0.016570,-0.017579,-0.018556,-0.019497,-0.020398,-0.021252,-0.022057,-0.022807,-0.023500,-0.024132,-0.024700,-0.025200,-0.025632,-0.025992,-0.026279,-0.026491,-0.026628,-0.026687,-0.026669,-0.026574,-0.026400,-0.026150,-0.025824,-0.025423,-0.024948,-0.024402,-0.023787,-0.023105,-0.022361,-0.021557,-0.020698,-0.019789,-0.018833,-0.017838,-0.016808,-0.015750,-0.014670,-0.013576,-0.012475,-0.011374,-0.010283,-0.009208,-0.008158,-0.007141,-0.006167,-0.005243,-0.004377,-0.003577,-0.002849,-0.002200,-0.001634,-0.001156,-0.000766,-0.000464,-0.000246,-0.000106,-0.000036,0.000000,
0.000000,-0.000065,-0.000176,-0.000380,-0.000677,-0.001072,-0.001565,-0.002155,-0.002840,-0.003613,-0.004470,-0.005403,-0.006404,-0.007465,-0.008578,-0.009733,-0.010922,-0.012137,-0.013367,-0.014606,-0.015845,-0.017077,-0.018292,-0.019486,-0.020650,-0.021778,-0.022864,-0.023903,-0.024889,-0.025817,-0.026682,-0.027481,-0.028210,-0.028864,-0.029442,-0.029939,-0.030354,-0.030684,-0.030929,-0.031085,-0.031154,-0.031132,-0.031022,-0.030822,-0.030533,-0.030156,-0.029693,-0.029146,-0.028516,-0.027806,-0.027021,-0.026162,-0.025236,-0.024245,-0.023197,-0.022095,-0.020947,-0.019759,-0.018538,-0.017292,-0.016029,-0.014757,-0.013485,-0.012222,-0.010977,-0.009760,-0.008579,-0.007445,-0.006367,-0.005353,-0.004412,-0.003551,-0.002778,-0.002098,-0.001514,-0.001030,-0.000646,-0.000359,-0.000165,-0.000060,0.000000,
0.000000,-0.000090,-0.000237,-0.000497,-0.000865,-0.001345,-0.001934,-0.002629,-0.003428,-0.004324,-0.005310,-0.006379,-0.007521,-0.008729,-0.009991,-0.011300,-0.012645,-0.014017,-0.015406,-0.016803,-0.018200,-0.019586,-0.020955,-0.022297,-0.023607,-0.024876,-0.026097,-0.027265,-0.028373,-0.029416,-0.030388,-0.031286,-0.032105,-0.032840,-0.033488,-0.034047,-0.034513,-0.034884,-0.035158,-0.035334,-0.035410,-0.035386,-0.035261,-0.035037,-0.034712,-0.034289,-0.033769,-0.033154,-0.032446,-0.031649,-0.030767,-0.029803,-0.028762,-0.027649,-0.026471,-0.025233,-0.023943,-0.022607,-0.021234,-0.019833,-0.018411,-0.016978,-0.015545,-0.014120,-0.012714,-0.011338,-0.010001,-0.008714,-0.007486,-0.006329,-0.005250,-0.004259,-0.003363,-0.002568,-0.001879,-0.001300,-0.000831,-0.000474,-0.000225,-0.000084,0.000000,
0.000000,-0.000114,-0.000297,-0.000613,-0.001053,-0.001616,-0.002301,-0.003102,-0.004014,-0.005031,-0.006145,-0.007346,-0.008626,-0.009975,-0.011383,-0.012840,-0.014334,-0.015856,-0.017396,-0.018943,-0.020488,-0.022021,-0.023534,-0.025018,-0.026464,-0.027865,-0.029213,-0.030502,-0.031725,-0.032875,-0.033948,-0.034938,-0.035841,-0.036652,-0.037367,-0.037983,-0.038496,-0.038905,-0.039208,-0.039401,-0.039485,-0.039459,-0.039322,-0.039074,-0.038717,-0.038250,-0.037677,-0.036999,-0.036220,-0.035341,-0.034369,-0.033306,-0.032158,-0.030931,-0.029632,-0.028266,-0.026842,-0.025367,-0.023851,-0.022302,-0.020730,-0.019146,-0.017558,-0.015979,-0.014420,-0.012890,-0.011402,-0.009967,-0.008596,-0.007298,-0.006085,-0.004965,-0.003946,-0.003037,-0.002243,-0.001568,-0.001016,-0.000588,-0.000284,-0.000108,0.000000,
0.000000,-0.000137,-0.000355,-0.000725,-0.001236,-0.001883,-0.002663,-0.003569,-0.004594,-0.005730,-0.006969,-0.008301,-0.009716,-0.011203,-0.012751,-0.014350,-0.015989,-0.017655,-0.019339,-0.021030,-0.022717,-0.024391,-0.026041,-0.027658,-0.029234,-0.030760,-0.032229,-0.033632,-0.034963,-0.036215,-0.037383,-0.038460,-0.039442,-0.040324,-0.041102,-0.041772,-0.042331,-0.042776,-0.043105,-0.043316,-0.043408,-0.043379,-0.043231,-0.042962,-0.042574,-0.042067,-0.041445,-0.040708,-0.039861,-0.038906,-0.037849,-0.036693,-0.035445,-0.034110,-0.032696,-0.031210,-0.029659,-0.028053,-0.026400,-0.024711,-0.022996,-0.021266,-0.019531,-0.017804,-0.016096,-0.014418,-0.012784,-0.011205,-0.009692,-0.008257,-0.006910,-0.005663,-0.004524,-0.003501,-0.002602,-0.001832,-0.001197,-0.000699,-0.000341,-0.000131,0.000000,
