-0.029125,-0.029125,-0.029262,-0.029551,-0.029964,-0.030468,-0.031030,-0.031619,-0.032210,-0.032779,-0.033309,-0.033784,-0.034190,-0.034519,-0.034760,-0.034908,-0.034958,-0.034907,-0.034752,-0.034492,-0.034127,-0.033658,-0.033085,-0.032411,-0.031638,-0.030770,-0.029810,-0.028762,-0.027629,-0.026418,-0.025132,-0.023778,-0.022360,-0.020884,-0.019357,-0.017784,-0.016172,-0.014528,-0.012858,-0.011169,-0.009468,-0.007762,-0.006059,-0.004367,-0.002691,-0.001040,0.000579,0.002158,0.003690,0.005168,0.006585,0.007935,0.009209,0.010403,0.011510,0.012525,0.013442,0.014258,0.014968,0.015569,0.016059,0.016436,0.016701,0.016852,0.016893,0.016826,0.016655,0.016387,0.016030,0.015592,0.015086,0.014526,0.013929,0.013315,0.012707,0.012133,0.011623,0.011209,0.010923,0.010793,0.010793,
-0.029125,-0.029125,-0.029262,-0.029551,-0.029964,-0.030468,-0.031030,-0.031619,-0.032210,-0.032779,-0.033309,-0.033784,-0.034190,-0.034519,-0.034760,-0.034908,-0.034958,-0.034907,-0.034752,-0.034492,-0.034127,-0.033658,-0.033085,-0.032411,-0.031638,-0.030770,-0.029810,-0.028762,-0.027629,-0.026418,-0.025132,-0.023778,-0.022360,-0.020884,-0.019357,-0.017784,-0.016172,-0.014528,-0.012858,-0.011169,-0.009468,-0.007762,-0.006059,-0.004367,-0.002691,-0.001040,0.000579,0.002158,0.003690,0.005168,0.006585,0.007935,0.009209,0.010403,0.011510,0.012525,0.013442,0.014258,0.014968,0.015569,0.016059,0.016436,0.016701,0.016852,0.016893,0.016826,0.016655,0.016387,0.016030,0.015592,0.015086,0.014526,0.013929,0.013315,0.012707,0.012133,0.011623,0.011209,0.010923,0.010793,0.010793,
-0.028988,-0.028988,-0.029125,-0.029385,-0.029745,-0.030180,-0.030662,-0.031168,-0.031676,-0.032166,-0.032621,-0.033028,-0.033373,-0.033648,-0.033844,-0.033956,-0.033977,-0.033905,-0.033736,-0.033471,-0.033107,-0.032645,-0.032087,-0.031434,-0.030687,-0.029851,-0.028927,-0.027920,-0.026833,-0.025672,-0.024439,-0.023142,-0.021784,-0.020371,-0.018909,-0.017403,-0.015861,-0.014288,-0.012690,-0.011074,-0.009447,-0.007817,-0.006188,-0.004570,-0.002968,-0.001389,0.000158,0.001667,0.003132,0.004546,0.005901,0.007191,0.008411,0.009554,0.010615,0.011589,0.012471,0.013257,0.013944,0.014529,0.015010,0.015386,0.015657,0.015823,0.015887,0.015851,0.015720,0.015501,0.015200,0.014827,0.014393,0.013911,0.013397,0.012869,0.012346,0.011852,0.011411,0.011049,0.010792,0.010662,0.010662,
-0.028698,-0.028698,-0.028864,-0.029125,-0.029468,-0.029869,-0.030308,-0.030765,-0.031220,-0.031658,-0.032063,-0.032422,-0.032725,-0.032961,-0.033125,-0.033209,-0.033209,-0.033121,-0.032942,-0.032672,-0.032309,-0.031854,-0.031306,-0.030669,-0.029942,-0.029130,-0.028235,-0.027260,-0.026210,-0.025087,-0.023897,-0.022644,-0.021333,-0.019970,-0.018559,-0.017107,-0.015619,-0.014102,-0.012561,-0.011003,-0.009435,-0.007862,-0.006292,-0.004732,-0.003188,-0.001666,-0.000175,0.001281,0.002693,0.004056,0.005363,0.006608,0.007786,0.008890,0.009916,0.010858,0.011713,0.012477,0.013147,0.013720,0.014194,0.014569,0.014844,0.015021,0.015102,0.015089,0.014987,0.014803,0.014542,0.014214,0.013829,0.013400,0.012940,0.012465,0.011992,0.011542,0.011135,0.010791,0.010533,0.010376,0.010376,
-0.028283,-0.028283,-0.028502,-0.028784,-0.029129,-0.029517,-0.029931,-0.030356,-0.030775,-0.031174,-0.031540,-0.031863,-0.032131,-0.032336,-0.032473,-0.032534,-0.032515,-0.032414,-0.032227,-0.031953,-0.031590,-0.031140,-0.030603,-0.029979,-0.029272,-0.028482,-0.027612,-0.026667,-0.025648,-0.024561,-0.023409,-0.022196,-0.020928,-0.019610,-0.018246,-0.016842,-0.015404,-0.013937,-0.012448,-0.010942,-0.009426,-0.007907,-0.006390,-0.004882,-0.003389,-0.001919,-0.000477,0.000930,0.002295,0.003613,0.004877,0.006082,0.007222,0.008292,0.009286,0.010201,0.011033,0.011777,0.012431,0.012993,0.013462,0.013835,0.014115,0.014301,0.014395,0.014401,0.014324,0.014167,0.013939,0.013646,0.013300,0.012910,0.012489,0.012051,0.011611,0.011186,0.010792,0.010447,0.010169,0.009961,0.009961,
-0.027773,-0.027773,-0.028064,-0.028383,-0.028746,-0.029138,-0.029545,-0.029953,-0.030350,-0.030724,-0.031063,-0.031358,-0.031600,-0.031782,-0.031897,-0.031940,-0.031907,-0.031795,-0.031601,-0.031324,-0.030963,-0.030517,-0.029989,-0.029378,-0.028686,-0.027915,-0.027068,-0.026148,-0.025158,-0.024102,-0.022983,-0.021806,-0.020576,-0.019297,-0.017974,-0.016613,-0.015218,-0.013796,-0.012353,-0.010893,-0.009423,-0.007950,-0.006479,-0.005017,-0.003570,-0.002144,-0.000746,0.000619,0.001943,0.003222,0.004450,0.005620,0.006728,0.007768,0.008736,0.009627,0.010438,0.011166,0.011807,0.012360,0.012823,0.013196,0.013478,0.013671,0.013776,0.013797,0.013738,0.013603,0.013399,0.013133,0.012814,0.012451,0.012056,0.011640,0.011216,0.010799,0.010401,0.010038,0.009724,0.009446,0.009446,
-0.027199,-0.027199,-0.027572,-0.027940,-0.028335,-0.028744,-0.029156,-0.029561,-0.029948,-0.030308,-0.030630,-0.030907,-0.031130,-0.031295,-0.031394,-0.031423,-0.031379,-0.031259,-0.031060,-0.030780,-0.030420,-0.029980,-0.029459,-0.028859,-0.028181,-0.027427,-0.026599,-0.025702,-0.024736,-0.023707,-0.022618,-0.021472,-0.020275,-0.019030,-0.017743,-0.016419,-0.015063,-0.013679,-0.012275,-0.010856,-0.009426,-0.007993,-0.006562,-0.005140,-0.003732,-0.002344,-0.000983,0.000345,0.001635,0.002881,0.004077,0.005218,0.006298,0.007313,0.008259,0.009130,0.009925,0.010638,0.011269,0.011814,0.012272,0.012644,0.012928,0.013126,0.013240,0.013272,0.013226,0.013106,0.012919,0.012671,0.012370,0.012023,0.011642,0.011235,0.010814,0.010391,0.009977,0.009581,0.009219,0.008861,0.008861,
-0.026588,-0.026588,-0.027050,-0.027474,-0.027911,-0.028347,-0.028775,-0.029187,-0.029574,-0.029929,-0.030243,-0.030509,-0.030721,-0.030874,-0.030962,-0.030982,-0.030930,-0.030803,-0.030601,-0.030320,-0.029962,-0.029525,-0.029011,-0.028420,-0.027754,-0.027015,-0.026204,-0.025326,-0.024382,-0.023376,-0.022311,-0.021192,-0.020023,-0.018808,-0.017552,-0.016260,-0.014936,-0.013586,-0.012216,-0.010830,-0.009435,-0.008036,-0.006640,-0.005251,-0.003876,-0.002520,-0.001191,0.000107,0.001368,0.002586,0.003756,0.004872,0.005930,0.006925,0.007852,0.008707,0.009488,0.010190,0.010811,0.011350,0.011805,0.012175,0.012460,0.012662,0.012781,0.012821,0.012784,0.012675,0.012499,0.012261,0.011969,0.011629,0.011252,0.010844,0.010415,0.009975,0.009533,0.009096,0.008678,0.008232,0.008232,
-0.025963,-0.025963,-0.026516,-0.027003,-0.027488,-0.027959,-0.028411,-0.028838,-0.029234,-0.029591,-0.029904,-0.030167,-0.030373,-0.030520,-0.030601,-0.030615,-0.030558,-0.030428,-0.030223,-0.029942,-0.029585,-0.029152,-0.028644,-0.028061,-0.027405,-0.026678,-0.025882,-0.025019,-0.024093,-0.023106,-0.022063,-0.020967,-0.019821,-0.018631,-0.017401,-0.016136,-0.014839,-0.013517,-0.012175,-0.010818,-0.009451,-0.008081,-0.006712,-0.005351,-0.004003,-0.002675,-0.001371,-0.000097,0.001140,0.002336,0.003485,0.004581,0.005621,0.006599,0.007512,0.008355,0.009124,0.009818,0.010432,0.010966,0.011418,0.011787,0.012073,0.012276,0.012399,0.012443,0.012412,0.012308,0.012136,0.011903,0.011613,0.011273,0.010890,0.010473,0.010027,0.009562,0.009083,0.008598,0.008118,0.007582,0.007582,
-0.025344,-0.025344,-0.025989,-0.026540,-0.027078,-0.027590,-0.028073,-0.028522,-0.028933,-0.029300,-0.029618,-0.029882,-0.030088,-0.030232,-0.030311,-0.030322,-0.030262,-0.030130,-0.029924,-0.029644,-0.029289,-0.028859,-0.028356,-0.027780,-0.027132,-0.026415,-0.025630,-0.024781,-0.023869,-0.022899,-0.021872,-0.020795,-0.019669,-0.018499,-0.017290,-0.016046,-0.014772,-0.013472,-0.012153,-0.010819,-0.009475,-0.008128,-0.006781,-0.005442,-0.004116,-0.002808,-0.001524,-0.000270,0.000949,0.002127,0.003260,0.004342,0.005368,0.006334,0.007236,0.008070,0.008832,0.009519,0.010128,0.010659,0.011108,0.011476,0.011762,0.011967,0.012091,0.012137,0.012107,0.012005,0.011834,0.011599,0.011305,0.010957,0.010563,0.010128,0.009658,0.009161,0.008640,0.008102,0.007557,0.006930,0.006930,
