VARIABLES = "x"	,"y"	,"u"	,"v"
0.80	 0.25	 1.000000	 1.000000
0.80	 0.30	 1.000000	 1.000000
0.80	 0.35	 1.000000	 1.000000
0.80	 0.40	 1.000005	 1.000005
0.80	 0.45	 1.001485	 1.001485
0.80	 0.50	 1.009113	 1.009113
0.80	 0.55	 1.028709	 1.028709
0.80	 0.60	 1.062802	 1.062802
0.80	 0.65	 1.109033	 1.109033
0.80	 0.70	 1.162051	 1.162051
0.80	 0.75	 1.216061	 1.216061
0.80	 0.80	 1.266374	 1.266374
0.80	 0.85	 1.309936	 1.309936
0.80	 0.90	 1.345296	 1.345296
0.80	 0.95	 1.372316	 1.372316
0.80	 1.00	 1.391781	 1.391781
0.80	 1.05	 1.404949	 1.404949
0.80	 1.10	 1.412885	 1.412885
0.80	 1.15	 1.415369	 1.415369
0.80	 1.20	 1.409449	 1.409449
0.80	 1.25	 1.388526	 1.388526
0.80	 1.30	 1.344239	 1.344239
0.80	 1.35	 1.273784	 1.273784
0.80	 1.40	 1.188794	 1.188794
0.80	 1.45	 1.111375	 1.111375
0.80	 1.50	 1.056805	 1.056805
0.80	 1.55	 1.025593	 1.025593
0.80	 1.60	 1.010391	 1.010391
0.80	 1.65	 1.003857	 1.003857
0.80	 1.70	 1.001321	 1.001321
0.80	 1.75	 1.000420	 1.000420
0.80	 1.80	 1.000125	 1.000125
0.80	 1.85	 1.000034	 1.000034
0.80	 1.90	 1.000009	 1.000009
0.80	 1.95	 1.000002	 1.000002
0.80	 2.00	 1.000000	 1.000000
0.85	 0.00	 1.000000	 1.000000
0.85	 0.05	 1.000000	 1.000000
0.85	 0.10	 1.000000	 1.000000
0.85	 0.15	 1.000000	 1.000000
0.85	 0.20	 1.000000	 1.000000
0.85	 0.25	 1.000000	 1.000000
0.85	 0.30	 1.000000	 1.000000
0.85	 0.35	 1.000000	 1.000000
0.85	 0.40	 1.000005	 1.000005
0.85	 0.45	 1.001679	 1.001679
0.85	 0.50	 1.010290	 1.010290
0.85	 0.55	 1.032430	 1.032430
0.85	 0.60	 1.071102	 1.071102
0.85	 0.65	 1.123985	 1.123985
0.85	 0.70	 1.185440	 1.185440
0.85	 0.75	 1.249190	 1.249190
0.85	 0.80	 1.309936	 1.309936
0.85	 0.85	 1.363963	 1.363963
0.85	 0.90	 1.409187	 1.409187
0.85	 0.95	 1.444944	 1.444944
0.85	 1.00	 1.471679	 1.471679
0.85	 1.05	 1.490525	 1.490525
0.85	 1.10	 1.502648	 1.502648
0.85	 1.15	 1.508060	 1.508060
0.85	 1.20	 1.503805	 1.503805
0.85	 1.25	 1.482246	 1.482246
0.85	 1.30	 1.432128	 1.432128
0.85	 1.35	 1.347163	 1.347163
0.85	 1.40	 1.240007	 1.240007
0.85	 1.45	 1.140419	 1.140419
0.85	 1.50	 1.070446	 1.070446
0.85	 1.55	 1.031120	 1.031120
0.85	 1.60	 1.012395	 1.012395
0.85	 1.65	 1.004522	 1.004522
0.85	 1.70	 1.001526	 1.001526
0.85	 1.75	 1.000479	 1.000479
0.85	 1.80	 1.000141	 1.000141
0.85	 1.85	 1.000039	 1.000039
0.85	 1.90	 1.000010	 1.000010
0.85	 1.95	 1.000002	 1.000002
0.85	 2.00	 1.000000	 1.000000
0.90	 0.00	 1.000000	 1.000000
0.90	 0.05	 1.000000	 1.000000
0.90	 0.10	 1.000000	 1.000000
0.90	 0.15	 1.000000	 1.000000
0.90	 0.20	 1.000000	 1.000000
0.90	 0.25	 1.000000	 1.000000
0.90	 0.30	 1.000000	 1.000000
0.90	 0.35	 1.000000	 1.000000
0.90	 0.40	 1.000006	 1.000006
0.90	 0.45	 1.001807	 1.001807
0.90	 0.50	 1.011080	 1.011080
0.90	 0.55	 1.034984	 1.034984
0.90	 0.60	 1.076973	 1.076973
0.90	 0.65	 1.134925	 1.134925
0.90	 0.70	 1.203173	 1.203173
0.90	 0.75	 1.275202	 1.275202
0.90	 0.80	 1.345296	 1.345296
0.90	 0.85	 1.409187	 1.409187
0.90	 0.90	 1.464172	 1.464172
0.90	 0.95	 1.509000	 1.509000
0.90	 1.00	 1.543646	 1.543646
0.90	 1.05	 1.568965	 1.568965
0.90	 1.10	 1.586081	 1.586081
0.90	 1.15	 1.595159	 1.595159
0.90	 1.20	 1.593291	 1.593291
0.90	 1.25	 1.571984	 1.571984
0.90	 1.30	 1.517156	 1.517156
0.90	 1.35	 1.418560	 1.418560
0.90	 1.40	 1.289357	 1.289357
0.90	 1.45	 1.167547	 1.167547
0.90	 1.50	 1.082593	 1.082593
0.90	 1.55	 1.035782	 1.035782
0.90	 1.60	 1.013996	 1.013996
0.90	 1.65	 1.005028	 1.005028
0.90	 1.70	 1.001675	 1.001675
0.90	 1.75	 1.000520	 1.000520
0.90	 1.80	 1.000151	 1.000151
0.90	 1.85	 1.000041	 1.000041
0.90	 1.90	 1.000010	 1.000010
0.90	 1.95	 1.000002	 1.000002
0.90	 2.00	 1.000000	 1.000000
0.95	 0.00	 1.000000	 1.000000
0.95	 0.05	 1.000000	 1.000000
0.95	 0.10	 1.000000	 1.000000
0.95	 0.15	 1.000000	 1.000000
0.95	 0.20	 1.000000	 1.000000
0.95	 0.25	 1.000000	 1.000000
0.95	 0.30	 1.000000	 1.000000
0.95	 0.35	 1.000000	 1.000000
0.95	 0.40	 1.000006	 1.000006
0.95	 0.45	 1.001882	 1.001882
0.95	 0.50	 1.011560	 1.011560
0.95	 0.55	 1.036586	 1.036586
0.95	 0.60	 1.080795	 1.080795
0.95	 0.65	 1.142347	 1.142347
0.95	 0.70	 1.215713	 1.215713
0.95	 0.75	 1.294348	 1.294348
0.95	 0.80	 1.372316	 1.372316
0.95	 0.85	 1.444944	 1.444944
0.95	 0.90	 1.509000	 1.509000
0.95	 0.95	 1.562654	 1.562654
0.95	 1.00	 1.605344	 1.605344
0.95	 1.05	 1.637534	 1.637534
0.95	 1.10	 1.660168	 1.660168
0.95	 1.15	 1.673449	 1.673449
0.95	 1.20	 1.674490	 1.674490
0.95	 1.25	 1.654059	 1.654059
0.95	 1.30	 1.595407	 1.595407
0.95	 1.35	 1.484225	 1.484225
0.95	 1.40	 1.333974	 1.333974
0.95	 1.45	 1.191149	 1.191149
0.95	 1.50	 1.092612	 1.092612
0.95	 1.55	 1.039407	 1.039407
0.95	 1.60	 1.015171	 1.015171
0.95	 1.65	 1.005380	 1.005380
0.95	 1.70	 1.001773	 1.001773
0.95	 1.75	 1.000546	 1.000546
0.95	 1.80	 1.000158	 1.000158
0.95	 1.85	 1.000043	 1.000043
0.95	 1.90	 1.000011	 1.000011
0.95	 1.95	 1.000003	 1.000003
0.95	 2.00	 1.000000	 1.000000
1.00	 0.00	 1.000000	 1.000000
1.00	 0.05	 1.000000	 1.000000
1.00	 0.10	 1.000000	 1.000000
1.00	 0.15	 1.000000	 1.000000
1.00	 0.20	 1.000000	 1.000000
1.00	 0.25	 1.000000	 1.000000
1.00	 0.30	 1.000000	 1.000000
1.00	 0.35	 1.000000	 1.000000
1.00	 0.40	 1.000006	 1.000006
1.00	 0.45	 1.001923	 1.001923
1.00	 0.50	 1.011826	 1.011826
1.00	 0.55	 1.037510	 1.037510
1.00	 0.60	 1.083098	 1.083098
1.00	 0.65	 1.147033	 1.147033
1.00	 0.70	 1.224008	 1.224008
1.00	 0.75	 1.307588	 1.307588
1.00	 0.80	 1.391781	 1.391781
1.00	 0.85	 1.471679	 1.471679
1.00	 0.90	 1.543646	 1.543646
1.00	 0.95	 1.605344	 1.605344
1.00	 1.00	 1.655684	 1.655684
1.00	 1.05	 1.694675	 1.694675
1.00	 1.10	 1.722975	 1.722975
1.00	 1.15	 1.740705	 1.740705
1.00	 1.20	 1.744925	 1.744925
1.00	 1.25	 1.725713	 1.725713
1.00	 1.30	 1.663869	 1.663869
1.00	 1.35	 1.541257	 1.541257
1.00	 1.40	 1.371769	 1.371769
1.00	 1.45	 1.210262	 1.210262
1.00	 1.50	 1.100269	 1.100269
1.00	 1.55	 1.042013	 1.042013
1.00	 1.60	 1.015968	 1.015968
1.00	 1.65	 1.005605	 1.005605
1.00	 1.70	 1.001834	 1.001834
1.00	 1.75	 1.000561	 1.000561
1.00	 1.80	 1.000161	 1.000161
1.00	 1.85	 1.000044	 1.000044
1.00	 1.90	 1.000011	 1.000011
1.00	 1.95	 1.000003	 1.000003
1.00	 2.00	 1.000000	 1.000000
1.05	 0.00	 1.000000	 1.000000
1.05	 0.05	 1.000000	 1.000000
1.05	 0.10	 1.000000	 1.000000
1.05	 0.15	 1.000000	 1.000000
1.05	 0.20	 1.000000	 1.000000
1.05	 0.25	 1.000000	 1.000000
1.05	 0.30	 1.000000	 1.000000
1.05	 0.35	 1.000000	 1.000000
1.05	 0.40	 1.000006	 1.000006
1.05	 0.45	 1.001941	 1.001941
1.05	 0.50	 1.011949	 1.011949
1.05	 0.55	 1.037971	 1.037971
1.05	 0.60	 1.084338	 1.084338
1.05	 0.65	 1.149732	 1.149732
1.05	 0.70	 1.229084	 1.229084
1.05	 0.75	 1.316134	 1.316134
1.05	 0.80	 1.404949	 1.404949
1.05	 0.85	 1.490525	 1.490525
1.05	 0.90	 1.568965	 1.568965
1.05	 0.95	 1.637534	 1.637534
1.05	 1.00	 1.694675	 1.694675
1.05	 1.05	 1.739942	 1.739942
1.05	 1.10	 1.773650	 1.773650
1.05	 1.15	 1.795740	 1.795740
1.05	 1.20	 1.803127	 1.803127
1.05	 1.25	 1.785208	 1.785208
1.05	 1.30	 1.720561	 1.720561
1.05	 1.35	 1.587722	 1.587722
1.05	 1.40	 1.401415	 1.401415
1.05	 1.45	 1.224357	 1.224357
1.05	 1.50	 1.105482	 1.105482
1.05	 1.55	 1.043629	 1.043629
1.05	 1.60	 1.016411	 1.016411
1.05	 1.65	 1.005716	 1.005716
1.05	 1.70	 1.001859	 1.001859
1.05	 1.75	 1.000567	 1.000567
1.05	 1.80	 1.000162	 1.000162
1.05	 1.85	 1.000044	 1.000044
1.05	 1.90	 1.000011	 1.000011
1.05	 1.95	 1.000003	 1.000003
1.05	 2.00	 1.000000	 1.000000
1.10	 0.00	 1.000000	 1.000000
1.10	 0.05	 1.000000	 1.000000
1.10	 0.10	 1.000000	 1.000000
1.10	 0.15	 1.000000	 1.000000
1.10	 0.20	 1.000000	 1.000000
1.10	 0.25	 1.000000	 1.000000
1.10	 0.30	 1.000000	 1.000000
1.10	 0.35	 1.000000	 1.000000
1.10	 0.40	 1.000006	 1.000006
1.10	 0.45	 1.001931	 1.001931
1.10	 0.50	 1.011918	 1.011918
1.10	 0.55	 1.037978	 1.037978
1.10	 0.60	 1.084619	 1.084619
1.10	 0.65	 1.150746	 1.150746
1.10	 0.70	 1.231512	 1.231512
1.10	 0.75	 1.320835	 1.320835
1.10	 0.80	 1.412885	 1.412885
1.10	 0.85	 1.502648	 1.502648
1.10	 0.90	 1.586081	 1.586081
1.10	 0.95	 1.660168	 1.660168
1.10	 1.00	 1.722975	 1.722975
1.10	 1.05	 1.773650	 1.773650
1.10	 1.10	 1.812158	 1.812158
1.10	 1.15	 1.838202	 1.838202
1.10	 1.20	 1.848459	 1.848459
1.10	 1.25	 1.831604	 1.831604
1.10	 1.30	 1.764162	 1.764162
1.10	 1.35	 1.621903	 1.621903
1.10	 1.40	 1.421160	 1.421160
1.10	 1.45	 1.232139	 1.232139
1.10	 1.50	 1.107509	 1.107509
1.10	 1.55	 1.043890	 1.043890
1.10	 1.60	 1.016341	 1.016341
1.10	 1.65	 1.005646	 1.005646
1.10	 1.70	 1.001825	 1.001825
1.10	 1.75	 1.000554	 1.000554
1.10	 1.80	 1.000158	 1.000158
1.10	 1.85	 1.000042	 1.000042
1.10	 1.90	 1.000011	 1.000011
1.10	 1.95	 1.000002	 1.000002
1.10	 2.00	 1.000000	 1.000000
1.15	 0.00	 1.000000	 1.000000
1.15	 0.05	 1.000000	 1.000000
1.15	 0.10	 1.000000	 1.000000
1.15	 0.15	 1.000000	 1.000000
1.15	 0.20	 1.000000	 1.000000
1.15	 0.25	 1.000000	 1.000000
1.15	 0.30	 1.000000	 1.000000
1.15	 0.35	 1.000000	 1.000000
1.15	 0.40	 1.000006	 1.000006
1.15	 0.45	 1.001869	 1.001869
1.15	 0.50	 1.011600	 1.011600
1.15	 0.55	 1.037197	 1.037197
1.15	 0.60	 1.083388	 1.083388
1.15	 0.65	 1.149402	 1.149402
1.15	 0.70	 1.230655	 1.230655
1.15	 0.75	 1.321228	 1.321228
1.15	 0.80	 1.415369	 1.415369
1.15	 0.85	 1.508060	 1.508060
1.15	 0.90	 1.595159	 1.595159
1.15	 0.95	 1.673449	 1.673449
1.15	 1.00	 1.740705	 1.740705
1.15	 1.05	 1.795740	 1.795740
1.15	 1.10	 1.838202	 1.838202
1.15	 1.15	 1.867521	 1.867521
1.15	 1.20	 1.880023	 1.880023
1.15	 1.25	 1.863465	 1.863465
1.15	 1.30	 1.792158	 1.792158
1.15	 1.35	 1.639685	 1.639685
1.15	 1.40	 1.426097	 1.426097
1.15	 1.45	 1.229766	 1.229766
1.15	 1.50	 1.104200	 1.104200
1.15	 1.55	 1.041829	 1.041829
1.15	 1.60	 1.015376	 1.015376
1.15	 1.65	 1.005262	 1.005262
1.15	 1.70	 1.001688	 1.001688
1.15	 1.75	 1.000509	 1.000509
1.15	 1.80	 1.000144	 1.000144
1.15	 1.85	 1.000039	 1.000039
1.15	 1.90	 1.000010	 1.000010
1.15	 1.95	 1.000002	 1.000002
1.15	 2.00	 1.000000	 1.000000
1.20	 0.00	 1.000000	 1.000000
1.20	 0.05	 1.000000	 1.000000
1.20	 0.10	 1.000000	 1.000000
1.20	 0.15	 1.000000	 1.000000
1.20	 0.20	 1.000000	 1.000000
1.20	 0.25	 1.000000	 1.000000
1.20	 0.30	 1.000000	 1.000000
1.20	 0.35	 1.000000	 1.000000
1.20	 0.40	 1.000005	 1.000005
1.20	 0.45	 1.001721	 1.001721
1.20	 0.50	 1.010795	 1.010795
1.20	 0.55	 1.035018	 1.035018
1.20	 0.60	 1.079414	 1.079414
1.20	 0.65	 1.143793	 1.143793
1.20	 0.70	 1.224049	 1.224049
1.20	 0.75	 1.314502	 1.314502
1.20	 0.80	 1.409449	 1.409449
1.20	 0.85	 1.503805	 1.503805
1.20	 0.90	 1.593291	 1.593291
1.20	 0.95	 1.674490	 1.674490
1.20	 1.00	 1.744925	 1.744925
1.20	 1.05	 1.803127	 1.803127
1.20	 1.10	 1.848459	 1.848459
1.20	 1.15	 1.880023	 1.880023
1.20	 1.20	 1.893524	 1.893524
1.20	 1.25	 1.875144	 1.875144
1.20	 1.30	 1.796241	 1.796241
1.20	 1.35	 1.629860	 1.629860
1.20	 1.40	 1.405678	 1.405678
1.20	 1.45	 1.210893	 1.210893
1.20	 1.50	 1.092846	 1.092846
1.20	 1.55	 1.036498	 1.036498
1.20	 1.60	 1.013222	 1.013222
1.20	 1.65	 1.004477	 1.004477
1.20	 1.70	 1.001424	 1.001424
1.20	 1.75	 1.000427	 1.000427
1.20	 1.80	 1.000120	 1.000120
1.20	 1.85	 1.000032	 1.000032
1.20	 1.90	 1.000008	 1.000008
1.20	 1.95	 1.000002	 1.000002
1.20	 2.00	 1.000000	 1.000000
1.25	 0.00	 1.000000	 1.000000
1.25	 0.05	 1.000000	 1.000000
1.25	 0.10	 1.000000	 1.000000
1.25	 0.15	 1.000000	 1.000000
1.25	 0.20	 1.000000	 1.000000
1.25	 0.25	 1.000000	 1.000000
1.25	 0.30	 1.000000	 1.000000
1.25	 0.35	 1.000000	 1.000000
1.25	 0.40	 1.000005	 1.000005
1.25	 0.45	 1.001475	 1.001475
1.25	 0.50	 1.009383	 1.009383
1.25	 0.55	 1.030944	 1.030944
1.25	 0.60	 1.071396	 1.071396
1.25	 0.65	 1.131407	 1.131407
1.25	 0.70	 1.207759	 1.207759
1.25	 0.75	 1.295310	 1.295310
1.25	 0.80	 1.388526	 1.388526
1.25	 0.85	 1.482246	 1.482246
1.25	 0.90	 1.571984	 1.571984
1.25	 0.95	 1.654059	 1.654059
1.25	 1.00	 1.725713	 1.725713
1.25	 1.05	 1.785208	 1.785208
1.25	 1.10	 1.831604	 1.831604
1.25	 1.15	 1.863465	 1.863465
1.25	 1.20	 1.875144	 1.875144
1.25	 1.25	 1.849829	 1.849829
1.25	 1.30	 1.755564	 1.755564
1.25	 1.35	 1.571699	 1.571699
1.25	 1.40	 1.347660	 1.347660
1.25	 1.45	 1.171955	 1.171955
1.25	 1.50	 1.073270	 1.073270
1.25	 1.55	 1.028252	 1.028252
1.25	 1.60	 1.010114	 1.010114
1.25	 1.65	 1.003395	 1.003395
1.25	 1.70	 1.001073	 1.001073
1.25	 1.75	 1.000319	 1.000319
1.25	 1.80	 1.000089	 1.000089
1.25	 1.85	 1.000023	 1.000023
1.25	 1.90	 1.000006	 1.000006
1.25	 1.95	 1.000001	 1.000001
1.25	 2.00	 1.000000	 1.000000
1.30	 0.00	 1.000000	 1.000000
1.30	 0.05	 1.000000	 1.000000
1.30	 0.10	 1.000000	 1.000000
1.30	 0.15	 1.000000	 1.000000
1.30	 0.20	 1.000000	 1.000000
1.30	 0.25	 1.000000	 1.000000
1.30	 0.30	 1.000000	 1.000000
1.30	 0.35	 1.000000	 1.000000
1.30	 0.40	 1.000003	 1.000003
1.30	 0.45	 1.001158	 1.001158
1.30	 0.50	 1.007472	 1.007472
1.30	 0.55	 1.025104	 1.025104
1.30	 0.60	 1.059096	 1.059096
1.30	 0.65	 1.110947	 1.110947
1.30	 0.70	 1.178657	 1.178657
1.30	 0.75	 1.258080	 1.258080
1.30	 0.80	 1.344239	 1.344239
1.30	 0.85	 1.432128	 1.432128
1.30	 0.90	 1.517156	 1.517156
1.30	 0.95	 1.595407	 1.595407
1.30	 1.00	 1.663869	 1.663869
1.30	 1.05	 1.720561	 1.720561
1.30	 1.10	 1.764162	 1.764162
1.30	 1.15	 1.792158	 1.792158
1.30	 1.20	 1.796241	 1.796241
1.30	 1.25	 1.755564	 1.755564
1.30	 1.30	 1.639913	 1.639913
1.30	 1.35	 1.450143	 1.450143
1.30	 1.40	 1.254779	 1.254779
1.30	 1.45	 1.120211	 1.120211
1.30	 1.50	 1.050040	 1.050040
1.30	 1.55	 1.019095	 1.019095
1.30	 1.60	 1.006799	 1.006799
1.30	 1.65	 1.002273	 1.002273
1.30	 1.70	 1.000715	 1.000715
1.30	 1.75	 1.000212	 1.000212
1.30	 1.80	 1.000059	 1.000059
1.30	 1.85	 1.000015	 1.000015
1.30	 1.90	 1.000004	 1.000004
1.30	 1.95	 1.000001	 1.000001
1.30	 2.00	 1.000000	 1.000000
1.35	 0.00	 1.000000	 1.000000
1.35	 0.05	 1.000000	 1.000000
1.35	 0.10	 1.000000	 1.000000
1.35	 0.15	 1.000000	 1.000000
1.35	 0.20	 1.000000	 1.000000
1.35	 0.25	 1.000000	 1.000000
1.35	 0.30	 1.000000	 1.000000
1.35	 0.35	 1.000000	 1.000000
1.35	 0.40	 1.000003	 1.000003
1.35	 0.45	 1.000823	 1.000823
1.35	 0.50	 1.005387	 1.005387
1.35	 0.55	 1.018402	 1.018402
1.35	 0.60	 1.044122	 1.044122
1.35	 0.65	 1.084368	 1.084368
1.35	 0.70	 1.138199	 1.138199
1.35	 0.75	 1.202672	 1.202672
1.35	 0.80	 1.273784	 1.273784
1.35	 0.85	 1.347163	 1.347163
1.35	 0.90	 1.418560	 1.418560
1.35	 0.95	 1.484225	 1.484225
1.35	 1.00	 1.541257	 1.541257
1.35	 1.05	 1.587722	 1.587722
1.35	 1.10	 1.621903	 1.621903
1.35	 1.15	 1.639685	 1.639685
1.35	 1.20	 1.629860	 1.629860
1.35	 1.25	 1.571699	 1.571699
1.35	 1.30	 1.450143	 1.450143
1.35	 1.35	 1.291758	 1.291758
1.35	 1.40	 1.155743	 1.155743
1.35	 1.45	 1.071564	 1.071564
1.35	 1.50	 1.029588	 1.029588
1.35	 1.55	 1.011295	 1.011295
1.35	 1.60	 1.004027	 1.004027
1.35	 1.65	 1.001346	 1.001346
1.35	 1.70	 1.000423	 1.000423
1.35	 1.75	 1.000125	 1.000125
1.35	 1.80	 1.000035	 1.000035
1.35	 1.85	 1.000009	 1.000009
1.35	 1.90	 1.000002	 1.000002
1.35	 1.95	 1.000000	 1.000000
1.35	 2.00	 1.000000	 1.000000
1.40	 0.00	 1.000000	 1.000000
1.40	 0.05	 1.000000	 1.000000
1.40	 0.10	 1.000000	 1.000000
1.40	 0.15	 1.000000	 1.000000
1.40	 0.20	 1.000000	 1.000000
1.40	 0.25	 1.000000	 1.000000
1.40	 0.30	 1.000000	 1.000000
1.40	 0.35	 1.000000	 1.000000
1.40	 0.40	 1.000001	 1.000001
1.40	 0.45	 1.000529	 1.000529
1.40	 0.50	 1.003497	 1.003497
1.40	 0.55	 1.012094	 1.012094
1.40	 0.60	 1.029370	 1.029370
1.40	 0.65	 1.056839	 1.056839
1.40	 0.70	 1.094059	 1.094059
1.40	 0.75	 1.139028	 1.139028
1.40	 0.80	 1.188794	 1.188794
1.40	 0.85	 1.240007	 1.240007
1.40	 0.90	 1.289357	 1.289357
1.40	 0.95	 1.333974	 1.333974
1.40	 1.00	 1.371769	 1.371769
1.40	 1.05	 1.401415	 1.401415
1.40	 1.10	 1.421160	 1.421160
1.40	 1.15	 1.426097	 1.426097
1.40	 1.20	 1.405678	 1.405678
1.40	 1.25	 1.347660	 1.347660
1.40	 1.30	 1.254779	 1.254779
1.40	 1.35	 1.155743	 1.155743
1.40	 1.40	 1.080862	 1.080862
1.40	 1.45	 1.037017	 1.037017
1.40	 1.50	 1.015399	 1.015399
1.40	 1.55	 1.005922	 1.005922
1.40	 1.60	 1.002122	 1.002122
1.40	 1.65	 1.000711	 1.000711
1.40	 1.70	 1.000223	 1.000223
1.40	 1.75	 1.000065	 1.000065
1.40	 1.80	 1.000018	 1.000018
1.40	 1.85	 1.000005	 1.000005
1.40	 1.90	 1.000001	 1.000001
1.40	 1.95	 1.000000	 1.000000
1.40	 2.00	 1.000000	 1.000000
1.45	 0.00	 1.000000	 1.000000
1.45	 0.05	 1.000000	 1.000000
1.45	 0.10	 1.000000	 1.000000
1.45	 0.15	 1.000000	 1.000000
1.45	 0.20	 1.000000	 1.000000
1.45	 0.25	 1.000000	 1.000000
1.45	 0.30	 1.000000	 1.000000
1.45	 0.35	 1.000000	 1.000000
1.45	 0.40	 1.000000	 1.000000
1.45	 0.45	 1.000307	 1.000307
1.45	 0.50	 1.002045	 1.002045
1.45	 0.55	 1.007119	 1.007119
1.45	 0.60	 1.017390	 1.017390
1.45	 0.65	 1.033778	 1.033778
1.45	 0.70	 1.055938	 1.055938
1.45	 0.75	 1.082476	 1.082476
1.45	 0.80	 1.111375	 1.111375
1.45	 0.85	 1.140419	 1.140419
1.45	 0.90	 1.167547	 1.167547
1.45	 0.95	 1.191149	 1.191149
1.45	 1.00	 1.210262	 1.210262
1.45	 1.05	 1.224357	 1.224357
1.45	 1.10	 1.232139	 1.232139
1.45	 1.15	 1.229766	 1.229766
1.45	 1.20	 1.210893	 1.210893
1.45	 1.25	 1.171955	 1.171955
1.45	 1.30	 1.120211	 1.120211
1.45	 1.35	 1.071564	 1.071564
1.45	 1.40	 1.037017	 1.037017
1.45	 1.45	 1.017093	 1.017093
1.45	 1.50	 1.007191	 1.007191
1.45	 1.55	 1.002791	 1.002791
1.45	 1.60	 1.001006	 1.001006
1.45	 1.65	 1.000337	 1.000337
1.45	 1.70	 1.000106	 1.000106
1.45	 1.75	 1.000031	 1.000031
1.45	 1.80	 1.000009	 1.000009
1.45	 1.85	 1.000002	 1.000002
1.45	 1.90	 1.000000	 1.000000
1.45	 1.95	 1.000000	 1.000000
1.45	 2.00	 1.000000	 1.000000
1.50	 0.00	 1.000000	 1.000000
1.50	 0.05	 1.000000	 1.000000
1.50	 0.10	 1.000000	 1.000000
1.50	 0.15	 1.000000	 1.000000
1.50	 0.20	 1.000000	 1.000000
1.50	 0.25	 1.000000	 1.000000
1.50	 0.30	 1.000000	 1.000000
1.50	 0.35	 1.000000	 1.000000
1.50	 0.40	 1.000000	 1.000000
1.50	 0.45	 1.000162	 1.000162
1.50	 0.50	 1.001080	 1.001080
1.50	 0.55	 1.003768	 1.003768
1.50	 0.60	 1.009199	 1.009199
1.50	 0.65	 1.017802	 1.017802
1.50	 0.70	 1.029264	 1.029264
1.50	 0.75	 1.042670	 1.042670
1.50	 0.80	 1.056805	 1.056805
1.50	 0.85	 1.070446	 1.070446
1.50	 0.90	 1.082593	 1.082593
1.50	 0.95	 1.092612	 1.092612
1.50	 1.00	 1.100269	 1.100269
1.50	 1.05	 1.105482	 1.105482
1.50	 1.10	 1.107509	 1.107509
1.50	 1.15	 1.104200	 1.104200
1.50	 1.20	 1.092846	 1.092846
1.50	 1.25	 1.073270	 1.073270
1.50	 1.30	 1.050040	 1.050040
1.50	 1.35	 1.029588	 1.029588
1.50	 1.40	 1.015399	 1.015399
1.50	 1.45	 1.007191	 1.007191
1.50	 1.50	 1.003058	 1.003058
1.50	 1.55	 1.001196	 1.001196
1.50	 1.60	 1.000433	 1.000433
1.50	 1.65	 1.000145	 1.000145
1.50	 1.70	 1.000045	 1.000045
1.50	 1.75	 1.000013	 1.000013
1.50	 1.80	 1.000004	 1.000004
1.50	 1.85	 1.000001	 1.000001
1.50	 1.90	 1.000000	 1.000000
1.50	 1.95	 1.000000	 1.000000
1.50	 2.00	 1.000000	 1.000000
1.55	 0.00	 1.000000	 1.000000
1.55	 0.05	 1.000000	 1.000000
1.55	 0.10	 1.000000	 1.000000
1.55	 0.15	 1.000000	 1.000000
1.55	 0.20	 1.000000	 1.000000
1.55	 0.25	 1.000000	 1.000000
1.55	 0.30	 1.000000	 1.000000
1.55	 0.35	 1.000000	 1.000000
1.55	 0.40	 1.000000	 1.000000
1.55	 0.45	 1.000078	 1.000078
1.55	 0.50	 1.000518	 1.000518
1.55	 0.55	 1.001803	 1.001803
1.55	 0.60	 1.004380	 1.004380
1.55	 0.65	 1.008404	 1.008404
1.55	 0.70	 1.013644	 1.013644
1.55	 0.75	 1.019581	 1.019581
1.55	 0.80	 1.025593	 1.025593
1.55	 0.85	 1.031120	 1.031120
1.55	 0.90	 1.035782	 1.035782
1.55	 0.95	 1.039407	 1.039407
1.55	 1.00	 1.042013	 1.042013
1.55	 1.05	 1.043629	 1.043629
1.55	 1.10	 1.043890	 1.043890
1.55	 1.15	 1.041829	 1.041829
1.55	 1.20	 1.036498	 1.036498
1.55	 1.25	 1.028252	 1.028252
1.55	 1.30	 1.019095	 1.019095
1.55	 1.35	 1.011295	 1.011295
1.55	 1.40	 1.005922	 1.005922
1.55	 1.45	 1.002791	 1.002791
1.55	 1.50	 1.001196	 1.001196
1.55	 1.55	 1.000470	 1.000470
1.55	 1.60	 1.000170	 1.000170
1.55	 1.65	 1.000057	 1.000057
1.55	 1.70	 1.000018	 1.000018
1.55	 1.75	 1.000005	 1.000005
1.55	 1.80	 1.000001	 1.000001
1.55	 1.85	 1.000000	 1.000000
1.55	 1.90	 1.000000	 1.000000
1.55	 1.95	 1.000000	 1.000000
1.55	 2.00	 1.000000	 1.000000
1.60	 0.00	 1.000000	 1.000000
1.60	 0.05	 1.000000	 1.000000
1.60	 0.10	 1.000000	 1.000000
1.60	 0.15	 1.000000	 1.000000
1.60	 0.20	 1.000000	 1.000000
1.60	 0.25	 1.000000	 1.000000
1.60	 0.30	 1.000000	 1.000000
1.60	 0.35	 1.000000	 1.000000
1.60	 0.40	 1.000000	 1.000000
1.60	 0.45	 1.000034	 1.000034
1.60	 0.50	 1.000227	 1.000227
1.60	 0.55	 1.000785	 1.000785
1.60	 0.60	 1.001893	 1.001893
1.60	 0.65	 1.003590	 1.003590
