1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,
1.000000,0.903004,0.906597,0.908950,0.912817,0.916909,0.920844,0.924492,0.927833,0.930893,0.933707,0.936313,0.938741,0.941018,0.943163,0.945190,0.947109,0.948927,0.950646,0.952270,0.953797,0.955229,0.956563,0.957801,0.958940,0.959982,0.960928,0.961778,0.962536,0.963203,0.963784,0.964283,0.964703,0.965050,0.965329,0.965544,0.965701,0.965804,0.965858,0.965868,0.965837,0.965770,0.965671,0.965542,0.965388,0.965209,0.965010,0.964793,0.964559,0.964309,0.964047,0.963773,0.963488,0.963193,0.962890,0.962579,0.962261,0.961937,0.961607,0.961273,0.960934,0.960590,0.960243,0.959893,0.959539,0.959183,0.958825,0.958464,0.958102,0.957738,0.957372,0.957006,0.956638,0.956269,0.955899,0.955529,0.955158,0.954787,0.954415,0.954043,0.953671,0.953299,0.952927,0.952555,0.952183,0.951812,0.951440,0.951069,0.950699,0.950328,0.949959,0.949589,0.949221,0.948852,0.948485,0.948118,0.947751,0.947385,0.947020,0.946656,0.946292,0.945929,0.945566,0.945205,0.944844,0.944483,0.944124,0.943765,0.943406,0.943049,0.942692,0.942336,0.941980,0.941625,0.941271,0.940917,0.940565,0.940212,0.939860,0.939509,0.939159,0.938808,0.938459,0.938110,0.937761,0.937413,0.937065,0.936718,0.936371,0.936025,0.935679,0.935333,0.934987,0.934642,0.934297,0.933952,0.933608,0.933263,0.932919,0.932575,0.932230,0.931886,0.931542,0.931198,0.930854,0.930509,0.930165,0.929820,0.929475,0.929130,0.928784,0.928439,0.928093,0.927746,0.927399,0.927052,0.926704,0.926355,0.926006,0.925656,0.925305,0.924954,0.924601,0.924248,0.923894,0.923539,0.923183,0.922825,0.922467,0.922107,0.921746,0.921383,0.921019,0.920653,0.920285,0.919915,0.919544,0.919170,0.918794,0.918415,0.918034,0.917650,0.917263,0.916873,0.916479,0.916081,0.915679,0.915273,0.914862,0.914445,0.914023,0.913595,0.913160,0.912717,0.912266,0.911806,0.911336,0.910855,0.910362,0.909856,0.909334,0.908796,0.908238,0.907660,0.907059,0.906430,0.905772,0.905079,0.904348,0.903573,0.902748,0.901865,0.900915,0.899890,0.898776,0.897561,0.896227,0.894756,0.893125,0.891307,0.889271,0.886978,0.884384,0.881434,0.878063,0.874192,0.869726,0.864547,0.858506,0.851419,0.843050,0.833095,0.821149,0.806670,0.788910,0.766810,0.738830,0.702650,0.654660,0.589146,0.495510,0.372409,0.000000,
1.000000,0.866085,0.866136,0.862447,0.862270,0.863979,0.866766,0.870102,0.873678,0.877324,0.880947,0.884501,0.887962,0.891320,0.894570,0.897706,0.900727,0.903626,0.906400,0.909041,0.911545,0.913904,0.916113,0.918168,0.920065,0.921802,0.923379,0.924797,0.926057,0.927164,0.928123,0.928938,0.929619,0.930171,0.930602,0.930922,0.931138,0.931258,0.931290,0.931243,0.931124,0.930938,0.930694,0.930397,0.930052,0.929664,0.929238,0.928777,0.928287,0.927769,0.927226,0.926662,0.926078,0.925477,0.924861,0.924231,0.923588,0.922934,0.922270,0.921598,0.920917,0.920229,0.919536,0.918836,0.918132,0.917423,0.916711,0.915995,0.915277,0.914556,0.913833,0.913108,0.912382,0.911655,0.910927,0.910199,0.909470,0.908741,0.908012,0.907283,0.906555,0.905827,0.905100,0.904374,0.903649,0.902925,0.902201,0.901480,0.900759,0.900040,0.899322,0.898606,0.897891,0.897178,0.896466,0.895756,0.895048,0.894342,0.893637,0.892934,0.892233,0.891534,0.890836,0.890140,0.889446,0.888754,0.888063,0.887375,0.886688,0.886003,0.885319,0.884637,0.883957,0.883279,0.882602,0.881927,0.881253,0.880581,0.879910,0.879241,0.878573,0.877907,0.877242,0.876578,0.875915,0.875254,0.874594,0.873935,0.873277,0.872620,0.871963,0.871308,0.870654,0.870000,0.869347,0.868695,0.868044,0.867393,0.866742,0.866092,0.865442,0.864792,0.864143,0.863494,0.862845,0.862196,0.861547,0.860898,0.860248,0.859599,0.858949,0.858298,0.857647,0.856996,0.856343,0.855690,0.855036,0.854382,0.853726,0.853069,0.852410,0.851751,0.851090,0.850427,0.849763,0.849097,0.848429,0.847759,0.847087,0.846412,0.845735,0.845056,0.844373,0.843687,0.842998,0.842306,0.841610,0.840910,0.840205,0.839496,0.838782,0.838063,0.837338,0.836607,0.835869,0.835124,0.834371,0.833610,0.832840,0.832060,0.831269,0.830466,0.829651,0.828821,0.827976,0.827114,0.826233,0.825332,0.824407,0.823457,0.822479,0.821469,0.820424,0.819340,0.818212,0.817033,0.815798,0.814500,0.813129,0.811676,0.810128,0.808474,0.806696,0.804777,0.802694,0.800423,0.797934,0.795192,0.792156,0.788778,0.785002,0.780760,0.775972,0.770545,0.764365,0.757297,0.749179,0.739813,0.728958,0.716317,0.701522,0.684111,0.663499,0.638938,0.609466,0.573834,0.530435,0.477241,0.411847,0.332072,0.236791,0.145556,0.000000,
1.000000,0.845170,0.844493,0.836478,0.832023,0.830091,0.830068,0.831368,0.833555,0.836317,0.839446,0.842798,0.846276,0.849815,0.853364,0.856888,0.860357,0.863745,0.867031,0.870194,0.873219,0.876088,0.878789,0.881311,0.883644,0.885784,0.887726,0.889468,0.891012,0.892360,0.893518,0.894492,0.895289,0.895919,0.896392,0.896716,0.896903,0.896962,0.896905,0.896741,0.896479,0.896129,0.895699,0.895197,0.894630,0.894005,0.893327,0.892603,0.891838,0.891035,0.890199,0.889333,0.888442,0.887526,0.886590,0.885635,0.884663,0.883677,0.882677,0.881666,0.880645,0.879615,0.878577,0.877532,0.876481,0.875425,0.874365,0.873301,0.872233,0.871164,0.870092,0.869019,0.867945,0.866871,0.865796,0.864721,0.863647,0.862573,0.861500,0.860429,0.859359,0.858290,0.857224,0.856159,0.855097,0.854037,0.852979,0.851924,0.850872,0.849822,0.848775,0.847731,0.846690,0.845651,0.844616,0.843584,0.842555,0.841529,0.840507,0.839487,0.838471,0.837458,0.836448,0.835441,0.834437,0.833437,0.832440,0.831445,0.830454,0.829466,0.828481,0.827498,0.826519,0.825543,0.824569,0.823598,0.822630,0.821665,0.820702,0.819742,0.818784,0.817828,0.816875,0.815925,0.814976,0.814030,0.813085,0.812143,0.811202,0.810264,0.809327,0.808392,0.807458,0.806526,0.805595,0.804665,0.803737,0.802810,0.801884,0.800958,0.800034,0.799110,0.798187,0.797265,0.796342,0.795421,0.794499,0.793577,0.792656,0.791734,0.790812,0.789890,0.788967,0.788044,0.787120,0.786195,0.785269,0.784342,0.783414,0.782484,0.781553,0.780620,0.779685,0.778748,0.777809,0.776867,0.775923,0.774977,0.774027,0.773074,0.772117,0.771157,0.770193,0.769225,0.768252,0.767275,0.766292,0.765303,0.764309,0.763308,0.762300,0.761285,0.760262,0.759230,0.758188,0.757137,0.756075,0.755001,0.753914,0.752813,0.751696,0.750563,0.749412,0.748241,0.747048,0.745831,0.744587,0.743314,0.742009,0.740667,0.739286,0.737860,0.736384,0.734853,0.733259,0.731596,0.729852,0.728020,0.726085,0.724036,0.721855,0.719523,0.717020,0.714320,0.711393,0.708204,0.704715,0.700878,0.696637,0.691929,0.686679,0.680798,0.674182,0.666710,0.658238,0.648596,0.637582,0.624958,0.610438,0.593682,0.574283,0.551753,0.525510,0.494865,0.459023,0.417099,0.368205,0.311661,0.247488,0.177579,0.107122,0.055524,0.000000,
1.000000,0.832498,0.832683,0.822457,0.814929,0.809717,0.806644,0.805314,0.805334,0.806370,0.808157,0.810491,0.813217,0.816219,0.819403,0.822699,0.826046,0.829396,0.832705,0.835939,0.839066,0.842058,0.844892,0.847551,0.850017,0.852279,0.854330,0.856164,0.857780,0.859178,0.860362,0.861338,0.862113,0.862696,0.863098,0.863328,0.863398,0.863320,0.863105,0.862764,0.862307,0.861746,0.861090,0.860349,0.859530,0.858641,0.857690,0.856683,0.855626,0.854525,0.853384,0.852208,0.851000,0.849764,0.848504,0.847221,0.845919,0.844600,0.843266,0.841919,0.840560,0.839192,0.837814,0.836430,0.835039,0.833643,0.832243,0.830839,0.829433,0.828025,0.826615,0.825205,0.823795,0.822385,0.820977,0.819569,0.818163,0.816759,0.815358,0.813959,0.812563,0.811170,0.809781,0.808395,0.807013,0.805635,0.804260,0.802890,0.801525,0.800163,0.798806,0.797454,0.796106,0.794763,0.793425,0.792092,0.790763,0.789439,0.788120,0.786806,0.785496,0.784191,0.782892,0.781597,0.780306,0.779021,0.777740,0.776463,0.775192,0.773925,0.772662,0.771403,0.770150,0.768900,0.767654,0.766413,0.765176,0.763943,0.762713,0.761488,0.760266,0.759048,0.757833,0.756622,0.755414,0.754209,0.753007,0.751809,0.750613,0.749420,0.748230,0.747043,0.745857,0.744675,0.743494,0.742315,0.741139,0.739964,0.738791,0.737620,0.736450,0.735281,0.734114,0.732947,0.731782,0.730617,0.729453,0.728289,0.727126,0.725962,0.724799,0.723636,0.722472,0.721308,0.720144,0.718978,0.717812,0.716644,0.715475,0.714305,0.713133,0.711959,0.710783,0.709604,0.708423,0.707240,0.706053,0.704863,0.703669,0.702471,0.701270,0.700064,0.698853,0.697637,0.696415,0.695187,0.693953,0.692712,0.691464,0.690208,0.688943,0.687668,0.686384,0.685089,0.683782,0.682463,0.681130,0.679782,0.678417,0.677036,0.675635,0.674213,0.672768,0.671299,0.669801,0.668274,0.666713,0.665115,0.663477,0.661794,0.660060,0.658271,0.656420,0.654499,0.652500,0.650413,0.648228,0.645931,0.643508,0.640942,0.638213,0.635299,0.632173,0.628804,0.625157,0.621192,0.616859,0.612104,0.606863,0.601059,0.594607,0.587405,0.579335,0.570262,0.560028,0.548449,0.535312,0.520373,0.503348,0.483912,0.461697,0.436291,0.407249,0.374108,0.336442,0.293952,0.246642,0.195137,0.141209,0.088624,0.043612,0.018512,0.000000,
1.000000,0.823986,0.825656,0.814763,0.805547,0.798025,0.792426,0.788620,0.786361,0.785381,0.785430,0.786291,0.787785,0.789763,0.792104,0.794708,0.797488,0.800376,0.803308,0.806234,0.809107,0.811888,0.814545,0.817050,0.819380,0.821517,0.823448,0.825164,0.826659,0.827932,0.828984,0.829818,0.830442,0.830863,0.831090,0.831134,0.831006,0.830718,0.830281,0.829707,0.829008,0.828193,0.827275,0.826262,0.825163,0.823988,0.822744,0.821438,0.820076,0.818665,0.817211,0.815717,0.814188,0.812629,0.811043,0.809433,0.807803,0.806153,0.804488,0.802810,0.801119,0.799418,0.797709,0.795993,0.794271,0.792544,0.790814,0.789081,0.787347,0.785613,0.783878,0.782144,0.780411,0.778680,0.776951,0.775226,0.773503,0.771785,0.770070,0.768360,0.766655,0.764954,0.763259,0.761569,0.759885,0.758206,0.756534,0.754867,0.753207,0.751553,0.749906,0.748265,0.746630,0.745002,0.743381,0.741766,0.740158,0.738557,0.736962,0.735374,0.733793,0.732218,0.730650,0.729088,0.727533,0.725984,0.724442,0.722906,0.721376,0.719853,0.718335,0.716824,0.715318,0.713818,0.712324,0.710836,0.709353,0.707876,0.706404,0.704937,0.703475,0.702018,0.700566,0.699119,0.697676,0.696238,0.694804,0.693374,0.691949,0.690527,0.689109,0.687694,0.686283,0.684875,0.683471,0.682069,0.680670,0.679274,0.677881,0.676490,0.675101,0.673714,0.672329,0.670945,0.669563,0.668183,0.666803,0.665425,0.664047,0.662670,0.661294,0.659917,0.658541,0.657164,0.655787,0.654410,0.653032,0.651652,0.650272,0.648890,0.647506,0.646121,0.644733,0.643343,0.641950,0.640554,0.639154,0.637751,0.636344,0.634933,0.633517,0.632096,0.630670,0.629237,0.627799,0.626353,0.624900,0.623439,0.621970,0.620491,0.619002,0.617502,0.615991,0.614467,0.612930,0.611377,0.609809,0.608223,0.606618,0.604993,0.603345,0.601672,0.599973,0.598244,0.596484,0.594687,0.592852,0.590973,0.589047,0.587067,0.585030,0.582927,0.580751,0.578494,0.576147,0.573697,0.571132,0.568438,0.565598,0.562593,0.559399,0.555992,0.552342,0.548415,0.544171,0.539564,0.534543,0.529046,0.523004,0.516336,0.508950,0.500741,0.491586,0.481348,0.469870,0.456973,0.442457,0.426099,0.407654,0.386855,0.363427,0.337094,0.307610,0.274804,0.238654,0.199411,0.157783,0.115203,0.074149,0.038449,0.012872,0.003160,0.000000,
1.000000,0.817888,0.821146,0.810468,0.800611,0.791740,0.784353,0.778556,0.774276,0.771352,0.769595,0.768817,0.768845,0.769525,0.770722,0.772319,0.774217,0.776328,0.778576,0.780896,0.783230,0.785529,0.787751,0.789859,0.791825,0.793624,0.795239,0.796654,0.797861,0.798856,0.799635,0.800202,0.800560,0.800715,0.800675,0.800451,0.800052,0.799489,0.798774,0.797918,0.796932,0.795827,0.794614,0.793302,0.791901,0.790420,0.788866,0.787248,0.785571,0.783843,0.782069,0.780254,0.778404,0.776521,0.774611,0.772676,0.770720,0.768746,0.766756,0.764753,0.762738,0.760714,0.758682,0.756644,0.754601,0.752555,0.750508,0.748459,0.746410,0.744361,0.742315,0.740271,0.738230,0.736193,0.734160,0.732132,0.730109,0.728092,0.726080,0.724076,0.722078,0.720087,0.718103,0.716127,0.714159,0.712198,0.710246,0.708302,0.706366,0.704438,0.702519,0.700608,0.698706,0.696813,0.694928,0.693052,0.691184,0.689326,0.687476,0.685634,0.683801,0.681977,0.680161,0.678353,0.676554,0.674763,0.672981,0.671206,0.669440,0.667681,0.665930,0.664187,0.662452,0.660724,0.659003,0.657289,0.655583,0.653884,0.652191,0.650505,0.648826,0.647153,0.645486,0.643825,0.642170,0.640521,0.638878,0.637240,0.635607,0.633979,0.632357,0.630738,0.629125,0.627516,0.625911,0.624310,0.622713,0.621119,0.619529,0.617942,0.616358,0.614777,0.613199,0.611623,0.610049,0.608478,0.606908,0.605339,0.603773,0.602207,0.600642,0.599078,0.597514,0.595951,0.594387,0.592824,0.591259,0.589694,0.588128,0.586561,0.584992,0.583422,0.581849,0.580274,0.578696,0.577115,0.575530,0.573942,0.572349,0.570752,0.569150,0.567542,0.565929,0.564309,0.562682,0.561047,0.559405,0.557753,0.556092,0.554421,0.552739,0.551044,0.549337,0.547615,0.545879,0.544125,0.542354,0.540563,0.538751,0.536916,0.535056,0.533168,0.531250,0.529298,0.527311,0.525284,0.523213,0.521093,0.518921,0.516689,0.514391,0.512021,0.509569,0.507027,0.504384,0.501627,0.498743,0.495715,0.492526,0.489154,0.485576,0.481764,0.477686,0.473306,0.468583,0.463469,0.457908,0.451840,0.445193,0.437886,0.429827,0.420912,0.411026,0.400039,0.387806,0.374170,0.358960,0.341995,0.323092,0.302069,0.278765,0.253065,0.224932,0.194466,0.161982,0.128123,0.093993,0.061309,0.032487,0.010522,-0.001801,-0.003094,0.000000,
1.000000,0.813303,0.818033,0.808002,0.798182,0.788714,0.780235,0.773015,0.767127,0.762527,0.759106,0.756728,0.755247,0.754524,0.754430,0.754845,0.755664,0.756790,0.758139,0.759638,0.761220,0.762829,0.764415,0.765935,0.767354,0.768643,0.769779,0.770743,0.771524,0.772111,0.772501,0.772692,0.772686,0.772488,0.772103,0.771540,0.770807,0.769915,0.768873,0.767693,0.766384,0.764957,0.763422,0.761789,0.760067,0.758264,0.756389,0.754449,0.752451,0.750401,0.748306,0.746170,0.743998,0.741795,0.739564,0.737310,0.735036,0.732744,0.730437,0.728118,0.725789,0.723452,0.721109,0.718761,0.716411,0.714059,0.711706,0.709355,0.707005,0.704658,0.702315,0.699976,0.697643,0.695315,0.692994,0.690679,0.688373,0.686074,0.683783,0.681501,0.679228,0.676965,0.674711,0.672466,0.670232,0.668007,0.665793,0.663589,0.661396,0.659213,0.657041,0.654880,0.652729,0.650589,0.648460,0.646342,0.644234,0.642137,0.640051,0.637976,0.635911,0.633857,0.631813,0.629779,0.627756,0.625742,0.623739,0.621746,0.619763,0.617789,0.615825,0.613871,0.611926,0.609990,0.608063,0.606144,0.604235,0.602334,0.600441,0.598557,0.596681,0.594812,0.592951,0.591098,0.589252,0.587413,0.585581,0.583756,0.581937,0.580124,0.578318,0.576518,0.574723,0.572934,0.571150,0.569371,0.567597,0.565828,0.564063,0.562302,0.560545,0.558792,0.557042,0.555296,0.553553,0.551812,0.550074,0.548338,0.546604,0.544872,0.543142,0.541413,0.539685,0.537957,0.536231,0.534504,0.532777,0.531050,0.529322,0.527593,0.525863,0.524131,0.522397,0.520661,0.518922,0.517180,0.515435,0.513686,0.511933,0.510175,0.508411,0.506642,0.504867,0.503085,0.501296,0.499499,0.497693,0.495878,0.494052,0.492215,0.490367,0.488505,0.486630,0.484739,0.482832,0.480906,0.478962,0.476996,0.475007,0.472993,0.470951,0.468879,0.466775,0.464635,0.462455,0.460232,0.457962,0.455639,0.453258,0.450813,0.448297,0.445702,0.443020,0.440240,0.437351,0.434339,0.431192,0.427891,0.424417,0.420750,0.416863,0.412729,0.408315,0.403584,0.398496,0.393001,0.387046,0.380569,0.373503,0.365770,0.357284,0.347949,0.337662,0.326308,0.313766,0.299910,0.284608,0.267737,0.249182,0.228857,0.206719,0.182802,0.157251,0.130374,0.102714,0.075117,0.048805,0.025412,0.006887,-0.004828,-0.008608,-0.005469,0.000000,
1.000000,0.809732,0.815750,0.806534,0.797139,0.787597,0.778583,0.770459,0.763407,0.757477,0.752641,0.748823,0.745919,0.743817,0.742405,0.741573,0.741217,0.741243,0.741565,0.742104,0.742790,0.743563,0.744368,0.745158,0.745893,0.746541,0.747074,0.747469,0.747712,0.747790,0.747696,0.747425,0.746977,0.746354,0.745560,0.744601,0.743484,0.742217,0.740809,0.739270,0.737609,0.735835,0.733958,0.731987,0.729930,0.727796,0.725592,0.723326,0.721003,0.718631,0.716215,0.713760,0.711271,0.708753,0.706209,0.703643,0.701058,0.698458,0.695845,0.693222,0.690591,0.687953,0.685312,0.682668,0.680023,0.677379,0.674737,0.672098,0.669463,0.666833,0.664209,0.661592,0.658983,0.656381,0.653788,0.651205,0.648632,0.646068,0.643516,0.640974,0.638444,0.635925,0.633418,0.630923,0.628440,0.625970,0.623512,0.621067,0.618635,0.616216,0.613809,0.611415,0.609035,0.606667,0.604312,0.601970,0.599641,0.597324,0.595021,0.592730,0.590452,0.588186,0.585933,0.583692,0.581463,0.579246,0.577042,0.574849,0.572667,0.570498,0.568339,0.566192,0.564056,0.561931,0.559816,0.557712,0.555619,0.553535,0.551461,0.549398,0.547343,0.545298,0.543262,0.541236,0.539217,0.537208,0.535206,0.533213,0.531228,0.529250,0.527279,0.525316,0.523359,0.521409,0.519466,0.517528,0.515597,0.513671,0.511751,0.509836,0.507926,0.506020,0.504119,0.502222,0.500329,0.498440,0.496554,0.494670,0.492790,0.490912,0.489037,0.487163,0.485291,0.483420,0.481550,0.479681,0.477812,0.475944,0.474075,0.472205,0.470335,0.468463,0.466590,0.464714,0.462836,0.460955,0.459071,0.457184,0.455291,0.453395,0.451493,0.449585,0.447671,0.445750,0.443822,0.441885,0.439939,0.437984,0.436018,0.434040,0.432050,0.430046,0.428027,0.425992,0.423940,0.421869,0.419777,0.417663,0.415524,0.413359,0.411165,0.408938,0.406677,0.404378,0.402038,0.399651,0.397214,0.394722,0.392168,0.389546,0.386850,0.384071,0.381199,0.378225,0.375137,0.371921,0.368562,0.365044,0.361347,0.357450,0.353326,0.348949,0.344287,0.339302,0.333955,0.328200,0.321986,0.315255,0.307944,0.299983,0.291297,0.281801,0.271410,0.260032,0.247572,0.233942,0.219057,0.202850,0.185281,0.166352,0.146126,0.124758,0.102527,0.079876,0.057457,0.036165,0.017146,0.001747,-0.008668,-0.013097,-0.011559,-0.006189,0.000000,
1.000000,0.806874,0.813990,0.805617,0.796844,0.787559,0.778415,0.769811,0.761992,0.755082,0.749120,0.744084,0.739919,0.736545,0.733874,0.731813,0.730271,0.729159,0.728395,0.727902,0.727611,0.727459,0.727390,0.727356,0.727313,0.727227,0.727067,0.726809,0.726433,0.725925,0.725276,0.724478,0.723528,0.722426,0.721174,0.719775,0.718234,0.716559,0.714756,0.712833,0.710799,0.708661,0.706428,0.704107,0.701708,0.699236,0.696700,0.694105,0.691459,0.688767,0.686034,0.683266,0.680467,0.677641,0.674793,0.671925,0.669041,0.666145,0.663238,0.660323,0.657403,0.654479,0.651554,0.648628,0.645705,0.642784,0.639868,0.636957,0.634053,0.631157,0.628269,0.625390,0.622522,0.619663,0.616817,0.613981,0.611159,0.608348,0.605551,0.602767,0.599997,0.597241,0.594500,0.591772,0.589059,0.586361,0.583678,0.581009,0.578356,0.575717,0.573094,0.570486,0.567893,0.565315,0.562752,0.560205,0.557672,0.555154,0.552651,0.550162,0.547688,0.545229,0.542784,0.540354,0.537937,0.535534,0.533146,0.530771,0.528409,0.526061,0.523726,0.521403,0.519094,0.516797,0.514513,0.512240,0.509980,0.507731,0.505494,0.503268,0.501054,0.498850,0.496656,0.494473,0.492301,0.490138,0.487984,0.485840,0.483705,0.481580,0.479462,0.477353,0.475252,0.473159,0.471074,0.468996,0.466925,0.464860,0.462802,0.460751,0.458705,0.456665,0.454630,0.452600,0.450575,0.448554,0.446538,0.444525,0.442516,0.440511,0.438508,0.436507,0.434510,0.432514,0.430519,0.428526,0.426534,0.424543,0.422551,0.420560,0.418568,0.416575,0.414581,0.412585,0.410587,0.408587,0.406583,0.404576,0.402565,0.400550,0.398529,0.396503,0.394470,0.392430,0.390383,0.388328,0.386263,0.384189,0.382103,0.380006,0.377895,0.375771,0.373632,0.371475,0.369301,0.367107,0.364892,0.362654,0.360390,0.358098,0.355776,0.353422,0.351031,0.348601,0.346127,0.343606,0.341032,0.338401,0.335707,0.332942,0.330101,0.327173,0.324151,0.321024,0.317779,0.314404,0.310884,0.307202,0.303339,0.299273,0.294981,0.290434,0.285604,0.280455,0.274951,0.269047,0.262699,0.255855,0.248458,0.240450,0.231767,0.222342,0.212108,0.200998,0.188950,0.175913,0.161850,0.146748,0.130635,0.113586,0.095750,0.077369,0.058802,0.040556,0.023298,0.007863,-0.004788,-0.013665,-0.017955,-0.017371,-0.012615,-0.006213,0.000000,
